Facility_Id,City,State,Zip_Code,Address,County,Industry_Type_Sectors,Total_reported_direct_emissions,CO2_emissions_nonbiogenic ,Methane_CH4_ emissions 
1000076,Klamath Falls,OR,97603,4940 Hwy 97 South,Klamath,Power Plants,18224.832,18206.2,8.5
1014586,Albion,MI,49224,1000 East North Street,CALHOUN COUNTY,Minerals,28253.352,28226.5,12.25
1013394,Inwood,WV,25428,4812 Tabler Station Road,BERKELEY COUNTY,Minerals,36128.928,36095.5,15.25
1000092,Boston,MA,02111,165 Kneeland St.,Suffolk,Power Plants,112129.872,111955.4,66
1003516,Oneida,IL,61467,996 Knox Road 2150N,KNOX COUNTY,Waste,79506.8,16.3,79490.5
1000934,LONGVIEW,TX,75603,306 KNOX LEE,Gregg,Power Plants,207988.48,207777.5,96.25
1007046,Duncombe,IA,50532,3162 200TH STREET,WEBSTER COUNTY,"Chemicals,Suppliers of CO2",895124.146,591324,107.75
1013898,Fairfield,OH,45014,4100 Port Union Road,BUTLER COUNTY,Other,35010.968,34974.8,16.5
1013611,St. James,LA,70086,6586 Hwy 3127,ST. JAMES PARISH,Chemicals,647653.838,643681.5,2786
1004632,Kohler,WI,53044,444 Highland Drive,SHEBOYGAN COUNTY,"Minerals,Waste",68851.816,56622.7,12194.25
1004588,Brownwood,TX,76801,4601 Highway 377 South,BROWN COUNTY,Minerals,16988.736,16971.2,8
1000336,Cicero,IL,60804,3900 South Laramie Avenue,COOK COUNTY,Chemicals,46460.076,46412.4,21.75
1004737,Chattanooga,TN,37415,4501 North Access Road,HAMILTON COUNTY,Other,38222.456,38183,18
1005445,SAINT MARYS,OH,45885,1100 MCKINLEY RD.,AUGLAIZE COUNTY,Other,24319.108,24293.9,11.5
1002542,Savannah,GA,31415,1201 West Lathrop Avenue,CHATHAM COUNTY,Chemicals,57989.632,57929.9,27.25
1013803,Eastaboga,AL,36260,1 Kronospan Way,CALHOUN COUNTY,Other,91988.272,90200.4,286.25
1000853,CHESHIRE,OH,45620,5758 STATE ROUTE 7 NORTH,Gallia,Power Plants,5559378.402,5514834.8,16293.5
1000241,TEMPE,AZ,85283,7005 S KYRENE RD,Maricopa,Power Plants,477690.426,477204.6,221.5
1002591,LOS ANGELES,CA,90012,301 N. BROADWAY,LOS ANGELES COUNTY,Power Plants,23888.46,23863.8,11.25
1005097,JACKSON,NE,68743,1402 Hwy 20,DAKOTA COUNTY,Waste,85317.35,19.1,85298.25
1000828,WILMINGTON,NC,28401,801 SUTTON STEAM PLANT ROAD,New Hanover,Power Plants,1500313.858,1498784.4,696.25
1011214,L'Anse,MI,49946,157 S. Main Street,BARAGA COUNTY,Power Plants,17438.162,15322.3,426.5
1000536,LA CROSSE,WI,54601,3200 Berlin Drive,LA CROSSE COUNTY,Waste,46516.05,54.3,46461.75
1004056,PARKER,AZ,85344,"26999 HWY 95, MILEPOST 128",LA PAZ COUNTY,Waste,45533.398,81.1,45452
1008930,Pocatello,ID,83201,2300 Buckskin Rd,BANNOCK COUNTY,Other,36654.72049,7581.4,3.5
1013353,Westlake,LA,70669,2200 Bayou D'Inde Pass,CALCASIEU PARISH,Chemicals,538261.396,538123.3,63
1002352,CHEYENNE WELLS,CO,80810,41707 COUNTY ROAD P,CHEYENNE COUNTY,Chemicals,34231.172,34196.1,16
1005639,WHITEHALL,PA,18052,5160 MAIN ST.,LEHIGH COUNTY,Minerals,436502.564,433996.6,951
1007766,PAULDING,OH,45879,11435 COUNTY ROAD 176,PAULDING COUNTY,Minerals,373358.548,372828.5,157.25
1002208,SARONA,WI,54870,W5987 COUNTY HIGHWAY D,WASHBURN COUNTY,Waste,11925.9,23.9,11902
1001970,INDEPENDENCE,MO,64056,25201 East 78 Highway,JACKSON COUNTY,Other,38568.404,38528.4,18.25
1007649,ERIE,PA,16509,851 ROBISON ROAD EAST,ERIE COUNTY,Waste,34897.912,2225.5,32592.25
1000607,CONNELL,WA,99326,811 GUM STREET,FRANKLIN COUNTY,Other,30212.336,30181.1,14.25
1000609,HERMISTON,OR,97838,78153 WESTLAND ROAD,UMATILLA COUNTY,Other,40688.23,40600.1,33
1000611,PASCO,WA,99301,960 GLADE ROAD NORTH,FRANKLIN COUNTY,Other,39066.452,39025.9,18.5
1000606,AMERICAN FALLS,ID,83211,2975 LAMB WESTON RD.,POWER COUNTY,"Other,Waste",74001.392,55376.4,18594
1005651,BOARDMAN,OR,97818,600 NE COLUMBIA AVE,MORROW COUNTY,Other,41138.896,41096.7,19.25
1000610,PARK RAPIDS,MN,56470,3704 PARK AVENUE SOUTH,HUBBARD COUNTY,"Other,Waste",33565.31,30640.8,2888.75
1007841,LANCASTER,CA,93535,600 E AVENUE F,LOS ANGELES COUNTY,Waste,20271,15.5,20255.5
1002391,Narvon,PA,17555,7224 Division Highway,LANCASTER COUNTY,Waste,27598.5,37,27561.5
1003593,CARLISLE,PA,17013,405 PARK DRIVE,CUMBERLAND COUNTY,Other,43339.936,43295,20.5
1002874,TULARE,CA,93274,400 SOUTH M STREET,TULARE COUNTY,Other,61238.42,61175.4,28.75
1002090,OTTAWA,IL,61350,2840  E. 13TH RD.,LASALLE COUNTY,Waste,24089.95,18.7,24071.25
1006749,CLEAR LAKE,IA,50428,15942 KILLDEER AVE,CERRO GORDO COUNTY,Waste,74371.25,61.5,74309.75
1004234,BAYTOWN,TX,77520,8500 WEST BAY RD,CHAMBERS COUNTY,Chemicals,165467.944,165384.1,38.25
1006968,EL DORADO,AR,71730,2226 HAYNESVILLE HIGHWAY,UNION COUNTY,Chemicals,48996.022,48936.8,25.25
1008036,EL DORADO,AR,71730,324 SOUTHFIELD CUTOFF,UNION COUNTY,Chemicals,30119.136,30087.9,14.25
1008038,EL Dorado,AR,71730,5821 SHULER ROAD,UNION COUNTY,Chemicals,21317.12,21295.2,10
1005928,FORT COLLINS,CO,80526,5887 SOUTH TAFT HILL ROAD,LARIMER COUNTY,Waste,207001.7,50.2,206951.5
1000595,N LAS VEGAS,NV,89030,1701 ALEXANDER RD,CLARK COUNTY,Power Plants,136842.444,136703.8,63.25
1004242,LAUGHLIN,NV,89028,6000 Camel Trail Drive,CLARK COUNTY,Waste,25902.45,38.7,25863.75
1007586,JOHNSTOWN,PA,15909,260 LAUREL RIDGE ROAD,CAMBRIA COUNTY,Waste,19035.246,226.9,18807.75
1013625,Seabrook,TX,77586,11666 Port Road,HARRIS COUNTY,Other,18864.528,18844.8,9
1001905,PASADENA,TX,77507,10801 CHOATE RD.,HARRIS COUNTY,"Chemicals,Petroleum Product Suppliers",82857.982,82731.8,49
1007773,Lovington,NM,88260,2023 Power Plant Lane,LEA COUNTY,Power Plants,38096.156,38056.7,18
1007584,HEDGESVILLE,WV,25427,911 ALLENSVILLE ROAD,BERKELEY COUNTY,Waste,15631.85,807.6,14824.25
1007137,BAYTOWN,TX,77520,4803 DECKER DRIVE,HARRIS COUNTY,Other,44935.38,44888.8,21.25
1008025,NEW AUGUSTA,MS,39462,157 BUCK CREEK ROAD,PERRY COUNTY,"Pulp and Paper,Waste",89673.31,78786.3,6381.25
1006421,WEST LEBANON,NH,03784,"370 PLAINFIELD ROAD, RTE 12-A",GRAFTON COUNTY,Waste,7058.75,77,6981.75
1003627,DIXON,IL,61021,1214 S BATAAN RD,LEE COUNTY,Waste,82955.7,87.7,82868
1002268,FORT MYERS,FL,33905,10500 BUCKINGHAM ROAD,LEE COUNTY,Waste,187140.21,175640.3,4483.5
1005352,MASON CITY,IA,50401,700 25TH STREET NORTHWEST,CERRO GORDO COUNTY,Minerals,506152.904,504810.7,530.75
1006136,LOGANSPORT,IN,46947,3084 W CR 225 S,CASS COUNTY,Minerals,531427.756,531408.5,5.25
1002787,UNION BRIDGE,MD,21791,675 QUAKER HILL ROAD,CARROLL COUNTY,Minerals,1919704.122,1913920.8,2113.75
1002976,BETHLEHEM,PA,18015,275 EMERY ST,NORTHAMPTON COUNTY,Other,13043.8,13030.1,6.25
1000198,YORK,PA,17404,200 HOKES MILL ROAD,YORK COUNTY,Minerals,78838.28,78778,27.5
1007023,DEXTER,MO,63841,15250 OLD BLOOMFIELD ROAD,STODDARD COUNTY,Waste,34790.5,9.5,34781
1013523,Morgan City,LA,70380,1333 Youngs Rd,ST. MARY PARISH,Power Plants,137026.592,136887.4,63.5
1005220,ALLENDALE,MI,49401,4700 RICH ST.,OTTAWA COUNTY,Other,24984.256,24958.5,11.75
1002620,SAINTE GENEVIEVE,MO,63670,20947 WHITE SANDS ROAD,STE. GENEVIEVE COUNTY,Minerals,849470.176,849463.6,3
1002601,SALINAS,CA,93902,11771 OLD STAGE ROAD,MONTEREY COUNTY,Minerals,53239.044,53223.7,7
1002405,BURNET,TX,78611,7829 S. U.S. HWY. 281,BURNET COUNTY,Minerals,339570.168,339506.6,29
1002549,CALERA,AL,35040,2885 HWY. 31 N.,SHELBY COUNTY,Minerals,849034.38,849028.9,2.5
1002553,RIPPLEMEAD,VA,24150,2093 BIG STONY CREEK RD,GILES COUNTY,Minerals,425835.504,424356.9,540.5
1007812,MONTICELLO,IN,47960,8635 E SR 16,WHITE COUNTY,Waste,102574.558,237.6,102137
1004469,CAROLINA,PR,00987,430 Calle Fabril (formerly KM 12.6 65TH INFANTRY RD),CAROLINA MUNICIPIO,Chemicals,40251.998,40152.9,31.75
1002114,CLEVELAND,OH,44117,22801 SAINT CLAIR AVENUE,CUYAHOGA COUNTY,Other,24576.108,24550.9,11.5
1004668,PALESTINE,IL,62451,10406 N 1725TH ST,CRAWFORD COUNTY,Other,80919.296,80836,38
1003737,NEVADA,IA,50201,59511 WEST LINCOLN HWY,STORY COUNTY,Other,109284.788,109171.9,51.5
1002119,EAST CHICAGO,IN,46312,2551 DICKEY ROAD,LAKE COUNTY,"Chemicals,Suppliers of CO2",163038.668,163029.9,4
1002120,East Chicago,IN,46312,2551 Dickey Road,LAKE COUNTY,Chemicals,1428335.892,1428333.7,1
1006562,TEXAS CITY,TX,77590,703 6TH STREET SOUTH,GALVESTON COUNTY,Chemicals,257508.236,257490.7,8
1006856,ORANGE,TX,77630,5713 FM RD 1006,ORANGE COUNTY,Other,61042.42,60979.4,28.75
1007861,EL DORADO,AR,71730,1000 MCHENRY,UNION COUNTY,"Chemicals,Petroleum Product Suppliers,Refineries",712884.878,709709.5,1399
1006302,RIDGELAND,MS,39157,1716 NORTH COUNTY LINE ROAD,MADISON COUNTY,Waste,37525.3,7.8,37517.5
1004543,LITTLE ROCK,AR,72206,10803 IRONTON CUTOFF ROAD,PULASKI COUNTY,Waste,98204.9,150.9,98054
1002995,MARCUS,IA,51035,4808 F AVENUE,CHEROKEE COUNTY,Other,192990.924,192792,90.75
1006860,BAKERSFIELD,CA,93308,7001 GRANITE ROAD,KERN COUNTY,Power Plants,37875.76,37837.4,17.5
1002249,PONTIAC,IL,61764,14206 E 2100 N RD,LIVINGSTON COUNTY,Waste,83198.9,19.9,83179
1004708,CHANNAHON,IL,60410,24708 W. DURKEE RD.,WILL COUNTY,Other,47654.22,47604.9,22.5
1010767,LODI,CA,95242,12745 N. THORNTON ROAD,SAN JOAQUIN COUNTY,Power Plants,329328.532,328994.8,152.25
1002771,RUSSELLVILLE,KY,42276,6920 LEWISBURG RD,LOGAN COUNTY,Metals,237372.356,237127.4,111.75
1004289,PRYOR,OK,74361,2430 S. 437,MAYES COUNTY,Minerals,352986.92,351536.1,530
1006112,CAPE GIRARDEAU,MO,63701,2524 SOUTH SPRIGG STREET,CAPE GIRARDEAU COUNTY,Minerals,822231.984,820554.9,624.25
1005302,GREENCASTLE,IN,46135,3301 SOUTH COUNTY ROAD 150 W,PUTNAM COUNTY,Minerals,1005549.718,1002304.8,1139.25
1002247,LOS ALAMOS,NM,87544,3747 West Jemez Road,LOS ALAMOS COUNTY,Other,77242.56,77163.1,36.25
1007147,LOUISVILLE,KY,40202,235 ABRAHAM FLEXNER WAY,JEFFERSON COUNTY,Power Plants,72420.446,72143,105.5
1003855,GRAND JUNCTION,IA,50107,1149 U AVENUE,GREENE COUNTY,Other,154181.62,154022.7,72.5
1002988,CLAYPOOL,IN,46510,7344 STATE ROAD 15 SOUTH,KOSCIUSKO COUNTY,Other,97139.184,97038.9,45.75
1004127,WESTLAKE,LA,70669,3300 BAYOU D'INDE RD,CALCASIEU PARISH,Chemicals,265891.98,265790.6,46.25
1005362,RUSTON,LA,71270,1200 Lomax Dr.,LINCOLN PARISH,Power Plants,34841.868,34805.7,16.5
1005287,MAYWOOD,IL,60153,2160 S FIRST AVE,COOK COUNTY,Other,27761.196,27732.7,13
1000135,UNIVERSITY PARK,IL,60466,787 INDUSTRIAL DRIVE,Will,Power Plants,111382.984,111269.4,51.6
1000619,PASADENA,TX,77507,12801 BAY AREA BOULEVARD,HARRIS COUNTY,Chemicals,23258.712,23234.6,11
1000618,PAINESVILLE,OH,44077,155 FREEDOM ROAD,LAKE COUNTY,Chemicals,32494.972,32460.4,15.5
1000620,DEER PARK,TX,77536,41 TIDAL ROAD,HARRIS COUNTY,Chemicals,105140.504,105032,49.5
1002286,SOUTH GATE,CA,90280,9301 SOUTH GARFIELD AVENUE,LOS ANGELES COUNTY,"Petroleum Product Suppliers,Refineries",36985.758,35967.6,959.75
1005280,LYND,MN,56157,2025 - 200TH Avenue,LYON COUNTY,Waste,11344.65,9.9,11334.75
1007562,CHANNELVIEW,TX,77530,2502 SHELDON RD.,HARRIS COUNTY,"Chemicals,Petroleum Product Suppliers",271298.814,270682.4,208.75
1006539,LA CYGNE,KS,66040,25166 E 2200 RD,Linn,Power Plants,6698482.574,6663409.2,1768
1011838,Belen,NM,87002,225 Harrison Road,VALENCIA COUNTY,Power Plants,4220.484,4216.1,2
1001339,MCKITTRICK,CA,93251,1760 WEST SKYLINE ROAD,Kern,Power Plants,696466.368,695758.9,322.75
1014274,La Porte,TX,77571,10203 Strang Road,HARRIS COUNTY,Power Plants,131840.208,131705.4,61.5
1000192,LABADIE,MO,63055,226 LABADIE POWER PLANT ROAD,Franklin,Power Plants,15860758.8,15736417.5,45482.75
1013233,Jessup,PA,18434,1000 Sunnyside Road,LACKAWANNA COUNTY,Power Plants,3308602.94,3305243.7,1532.5
1001161,WOODFORD,VA,22580,8063 CEDON ROAD,Caroline,Power Plants,500361.314,499724.7,258.75
1005360,RAVENA,NY,12143,1916 ROUTE 9 WEST,RENSSELAER COUNTY,Minerals,1009464.15,1008348.3,423
1007457,BROWNSVILLE,TN,38012,615 ELM TREE RD,Haywood,Power Plants,1572214.074,1570579.1,737.1
1001432,JONES MILL,AR,72105,HIGHWAY 270 9 MILES WEST OF MALVERN,Hot Spring,Power Plants,134553.252,134416.8,62.25
1013878,Westlake,LA,70669,2500 Houston River Road,CALCASIEU PARISH,Power Plants,2240190.248,2237915.5,1037.75
1007503,SUNNYVALE,TX,75182,555 BARNES RD,Dallas,Power Plants,379776.958,379210.5,217.5
1001338,DAYVILLE,CT,06241,56 ALEXANDER PARKWAY,Windham,Power Plants,2189120.988,2186898.3,1014
1006852,ST JOSEPH,MO,64504,1413 LOWER LAKE RD,Buchanan,Power Plants,296985.796,296032.6,110.75
1000454,VINEYARD,UT,84058,1825 NORTH PIONEER LANE,Utah,Power Plants,2560751.46,2558151.2,1186.25
1000203,TRIMONT,MN,56176,2159 20TH AVE,Martin,Power Plants,51884.354,51830.9,24.25
1010760,Lowland,TN,37778,5155 Enka Highway,HAMBLEN COUNTY,Waste,110602.65,20.4,110582.25
1001283,LAKEWOOD,NJ,08701,123 ENERGY WAY,Ocean,Power Plants,171540.636,171351.5,82.75
1001310,PARIS,TX,75462,3205 FM 137,Lamar,Power Plants,2123640.68,2121484.3,983.75
1000613,Quincy,WA,98848,1005 E Street SW,GRANT COUNTY,Other,35377.516,35340.8,16.75
1000614,RICHLAND,WA,99352,2013 SAINT STREET,BENTON COUNTY,"Other,Waste",81536.458,59802.9,21660.25
1000615,Twin Falls,ID,83301,856 Russet Street,TWIN FALLS COUNTY,"Other,Waste",83958.326,58122.2,25802.75
1012645,Boardman,OR,97818,750 NE Columbia Ave,MORROW COUNTY,Other,22452.816,22429.8,10.5
1007677,Bainbridge,PA,17502,1911 River Road,LANCASTER COUNTY,Waste,163452.302,154441,3513.5
1007424,Landers,CA,92285,"59200 Winters Road, 1/2 mile east of Avalon Road",SAN BERNARDINO COUNTY,Waste,46416.95,0.2,46416.75
1000049,RAPID CITY,SD,57702,2900 LANGE ROAD,Pennington,Power Plants,16337.24,16320.8,7.5
1007379,New Plymouth,ID,83655,3806 Highway 30 South,Payette,Power Plants,574517.82,573934.2,266.25
1007419,LANSING,IA,52151,2320 POWER PLANT DRIVE,Allamakee,Power Plants,1092353.568,1086630,287.75
1001491,SOUTHPORT,FL,32409,4300 HIGHWAY 2300,Bay,Power Plants,1751787.804,1750008.4,811.5
1001045,WHEATLAND,WY,82070,HWY 320,Platte,Power Plants,11524663.44,11434453.5,32992.75
1006725,Laredo,TX,78041,7300 CPL Road,Webb,Power Plants,18423.032,18404.4,8.5
1000147,SAN DIEGO,CA,92154,9355 OTAY MESA ROAD,San Diego,Power Plants,18860.68,18841.5,8.75
1000686,Hoyt Lakes,MN,55750,5699 Colby Lake Road,St. Louis,Power Plants,90791.364,90699.3,42
1007471,FORT LAUDERDALE,FL,33314,4300 SOUTHWEST 42ND STREET,Broward,Power Plants,1502451.092,1500879.2,706.5
1011691,Summerville,SC,29483,105 East Port Lane,DORCHESTER COUNTY,Minerals,15065.844,15050.5,7
1000582,Lawrence,KS,66044,1250 N 1800 road,DOUGLAS COUNTY,Power Plants,2187056.09,2176744.2,573.25
1000138,LAWRENCEBURG,IN,47025,582 W EADS PARKWAY,Dearborn,Power Plants,3397290.112,3393841,1573.5
1001380,DIXON,IL,61021,1674 RED BRICK RD,Lee,Power Plants,57017.34,56959.8,26.25
1000290,GLENS FALLS,NY,12801,313 WARREN STREET,Warren,Minerals,247358.23,247270.8,39.75
1000836,STANTON,ND,58571,HWY 200,Mercer,Power Plants,4383205.368,4350145.3,12091
1000343,LEMONT,IL,60439,135TH STREET AND NEW AVENUE,Will,"Chemicals,Petroleum Product Suppliers,Refineries",1822314.004,1808099.5,9350.25
1003609,Axis,AL,36505,12950 US Highway 43 North,MOBILE COUNTY,Other,66736.048,66667,31.5
1000956,SAN ANTONIO,TX,78211,7718 QUINTANA RD,Bexar,Power Plants,81615.94186,81533.06722,37.807775
1006594,Lemore,CA,93245,351 North Belle Haven Drive,KINGS COUNTY,Other,50935.908,50883.3,24
1006819,ROSWELL,NM,88203,5600 OMAHA RD,CHAVES COUNTY,Other,42176.492,42133.2,19.75
1006479,Greeley,CO,80631,1302 1 st Avenue,WELD COUNTY,Other,97706.87,97603.5,46.75
1007768,RICHLAND,MT,59270,SOUTH OF SIDNEY,Richland,Power Plants,882.448,881.9,0.25
1000928,WILLIS,TX,77318,11191 LONGSTREET ROAD,Montgomery,Power Plants,1060698.268,1059620.9,491.5
1010769,Lexington,NE,68850,76460 HWY 21,DAWSON COUNTY,Waste,27066.8,19.8,27047
1002598,CALERA,AL,35040,7444 HIGHWAY 25 SOUTH,SHELBY COUNTY,Minerals,945254.344,943844.5,470.25
1002403,CLIFTON,TX,76634,2861 FM 2602,BOSQUE COUNTY,Minerals,493360.112,492944.3,134.5
1002551,LAS VEGAS,NV,89165,12101 North Las Vegas Blvd.,CLARK COUNTY,Minerals,610994.192,609500.4,539
1002432,NEW BRAUNFELS,TX,78132,350 APG LANE,COMAL COUNTY,Minerals,490669.524,490360.5,104
1005121,Toledo,OH,43697,940 Ash Street,LUCAS COUNTY,Minerals,71817.82,71754.8,28.75
1001376,Edddystone,PA,19022,1000 Industrial Highway,Delaware,Power Plants,1418005.544,1416565.4,657
1000903,Los Banos,CA,93635,12045 S Ingomar Grade Road,MERCED COUNTY,Other,115461.064,115341.6,54.5
1001699,Georgetown,SC,29440,420 South Hazard Street,GEORGETOWN COUNTY,Metals,8993.416,8984.1,4.25
1001610,MOORINGSPORT,LA,71060,11730 LA HWY 538,Caddo,Power Plants,86118.032,86030.9,39.75
1000411,LIMA,OH,45804,1150 SOUTH METCALF STREET,Allen,"Petroleum Product Suppliers,Refineries",1263350.018,1252957,6737.75
1005713,JEWETT,TX,75846,3964 FM 39,Limestone,Power Plants,7728950.662,7669241.1,21843
1014622,Christiansted,VI,00820,1 Estate Hope,ST. CROIX ISLAND,Petroleum and Natural Gas Systems,83518.8,83232.9,84.75
1000060,LIMON,CO,80828,48303 STATE ROAD 71,Lincoln,Power Plants,79704.082,79609,40.25
1001109,STANLEY,NC,28164,6769 OLD PLANK ROAD,Lincoln,Power Plants,123554.554,123355,73.5
1001369,MANHATTAN,IL,60442,27155 SOUTH KANKAKEE Street,Will,Power Plants,2017.496,2016.4,0.5
1004798,Hawkins,TX,75765,178 PR 7651,WOOD COUNTY,Chemicals,28801.04,28770.9,13.75
1008002,DECATUR,AL,35601,900 LINDE LN,MORGAN COUNTY,"Chemicals,Suppliers of CO2",108988.28,108982.8,2.5
1011080,Port Arthur,TX,77641,1801 South Gulfway Drive,JEFFERSON COUNTY,Chemicals,1076469.268,1076405.7,29
1003255,GEISMAR,LA,70734,9145 Hwy 75 & AVE. E,ASCENSION PARISH,Chemicals,447772.796,447771.7,0.5
1010879,Norco,LA,70079,"Post 2, Prospect & 40th Avenue",ST. CHARLES PARISH,Chemicals,1103035.864,1102957.5,35.75
1007330,LINDEN,NJ,07036,WOOD AVE SOUTH,Union,Power Plants,2014257.338,2012166.3,934.5
1005623,PORT NECHES,TX,77651,1615 MAIN ST,JEFFERSON COUNTY,Other,66503.8,66435.3,31.25
1002091,LITCHFIELD,IL,62056,2782 LANDFILL TRL,MONTGOMERY COUNTY,Waste,7725.25,22,7703.25
1001605,LAPLACE,LA,70079,17440 RIVER RD,Saint Charles,Power Plants,525968.6,525434.3,243.75
1002871,Shawano,WI,54166,W7575 Poplar Road,SHAWANO COUNTY,Pulp and Paper,35359.568,35323.4,16.5
1007295,GAYLORD,MI,49753,155 NORTH TOWNLINE ROAD,Otsego,Power Plants,11985.456,11973.4,5.5
1005300,Spotsylvania,VA,22551,6241 Massey Road,SPOTSYLVANIA COUNTY,Waste,76259.7,20.7,76239
1001265,LOCKPORT,NY,14094,5087 JUNCTION ROAD,Niagara,Power Plants,97553.188,97454,45.25
1003990,Malvern,IA,51551,59722 290th St.,MILLS COUNTY,Waste,104484,0,104484
1001201,SWEDESBORO,NJ,08085,76 ROUTE 130,Gloucester,Power Plants,240506.508,238746.7,643.5
1001886,Loma Linda,CA,92354,11100 Anderson Street,SAN BERNARDINO COUNTY,Other,59392.88,59332.6,27.5
1000722,FREMONT,NE,68025,2701 EAST 1ST ST,Dodge,Power Plants,493535.106,489843.2,1353.5
1006110,MARYNEAL,TX,79535,202 County Road 306,NOLAN COUNTY,Minerals,690011.614,689729.8,120
1014422,Covington,LA,70433,"1001 Ochsner Blvd, Suite A",ST. TAMMANY PARISH,Petroleum and Natural Gas Systems,11845.938,9890.8,1931
1003319,KALKASKA,MI,49646,1080 PROUGH RD SW,KALKASKA COUNTY,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",41404.952,40333.9,1049
1010735,Freer,TX,78357,28.05836N; -98.76189 W,DUVAL COUNTY,Petroleum and Natural Gas Systems,113454.192,99222.2,14201
1006795,Longview,TX,75603,268 Milam Road,GREGG COUNTY,Petroleum and Natural Gas Systems,59629.624,52643.9,6959.5
1002355,GREELEY,CO,80631,31495 COUNTY ROAD 43,WELD COUNTY,Petroleum and Natural Gas Systems,236252.584,234709.6,1481
1004620,Sulphur,LA,70665,1399 Davison Rd,CALCASIEU PARISH,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",23577.65105,23552.78471,11.64037467
1012150,Arcadia,LA,71001,400 Elliot Rd.,LINCOLN PARISH,Petroleum and Natural Gas Systems,24263.524,24064.4,195.25
1011524,Watford City,ND,58854,1939 125th Avenue Northwest,MCKENZIE COUNTY,Petroleum and Natural Gas Systems,112402.1551,109554.5291,2786.304395
1006087,Longview,TX,75604,3407 Camp Switch Road,GREGG COUNTY,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",85203.18,73717.7,11445.25
1007352,Lowry,LA,70549,810 Lowry Hwy,CAMERON PARISH,Petroleum and Natural Gas Systems,25521.45407,25241.76971,265.5081225
1002256,MARKHAM,TX,77456,4367 COUNTY ROAD 403,MATAGORDA COUNTY,Petroleum and Natural Gas Systems,104953.574,97719,7186
1002097,Paris,TX,75462,5528 Hwy 24,LAMAR COUNTY,Petroleum and Natural Gas Systems,88156.286,83046.5,5063
1011650,Taylorsville,MS,39168,855 SC Road 5,SMITH COUNTY,Petroleum and Natural Gas Systems,32447.566,22424.8,10010.25
1002427,Lebanon,OH,45036,1157 State Route 122 W.,WARREN COUNTY,Petroleum and Natural Gas Systems,36891.39,29043,7832
1006824,Lilly,PA,15938,224 Texas Road,CAMBRIA COUNTY,Petroleum and Natural Gas Systems,72475.236,69779.4,2656.5
1010314,Johnstown,PA,15906,555 Dishong Mountain Road,CAMBRIA COUNTY,Petroleum and Natural Gas Systems,14970.1,12846.9,2115.75
1011323,Alexander,ND,58831,2648 140th Ave NW,MCKENZIE COUNTY,Power Plants,337914.148,337571.1,156.5
1000490,LONG BEACH,CA,90802,2665 SEASIDE BOULEVARD,Los Angeles,Power Plants,14752.144,14736.8,7
1012086,New Hyde Park,NY,11040,270-05 76 Avenue,QUEENS COUNTY,Other,25492.98,25462.1,13
1000782,Maidsville,WV,26541,1375 Fort Martin Road,MONONGALIA COUNTY,Power Plants,3951507.416,3921167.7,11098.75
1000162,LORDSBURG,NM,88045,2 POWER PLANT ROAD,Hidalgo,Power Plants,40915.648,40874,19
1013257,Warren,OH,44481,1853 Henn Parkway,TRUMBULL COUNTY,Power Plants,2361307.7,2358910.2,1093.75
1001984,Los Angeles,CA,90045,275 Center Way,LOS ANGELES COUNTY,Other,28963.192,28933.6,13.5
1006627,CARSON,CA,90810,2350 E. 223rd Street,LOS ANGELES COUNTY,"Chemicals,Refineries,Suppliers of CO2",6263565.33,6235735.7,17642.5
1000175,SAN JOSE,CA,95134,800 THOMAS FOON CHEW WAY,Santa Clara,Power Plants,87197.276,87108.5,40.5
1010003,Huron,CA,93234,19800 Gale Ave,FRESNO COUNTY,Other,61966.516,61902.4,29.25
1001366,PITTSBURG,CA,94565,750 EAST THIRD ST,Contra Costa,Power Plants,1488028.688,1486586.9,657.75
1001340,BASTROP,TX,78602,256 POWER PLANT ROAD,Bastrop,Power Plants,1204084.088,1202861.5,557.75
1001060,MUSCATINE,IA,52761,8602 172 ST,Louisa,Power Plants,3177110.254,3152311.9,9072
1007183,Gordonsville,VA,22942,3352 Klockner Road,Louisa,Power Plants,153869.78,153674.8,80.25
1001209,BATON ROUGE,LA,70821,GULF STATES ROAD,East Baton Rouge,Power Plants,2097816.58,2095687.6,971.25
1013813,Westlake,LA,70669,2201 Old Spanish Trail,CALCASIEU PARISH,Chemicals,1116644.872,1116281,166
1012527,Jasper,TX,75951,5110 U.S. HWY 190E,JASPER COUNTY,Other,18929.3,17513.4,209
1010825,Gramercy,LA,70052,1230 S Fifth Ave POB 625,ST. JAMES PARISH,Other,135572.938,135432.9,63.75
1000146,BANGOR,PA,18013,6079 DU PUES FERRY ROAD,Northampton,Power Plants,1635035.14,1633374.7,757.5
1000795,DEMING,NM,88030,1895 ARROWHEAD DR NW,Luna,Power Plants,1269611.296,1268322.4,588
1004218,MONTGOMERY,PA,17752,447 Alexander Drive,LYCOMING COUNTY,Waste,377763.144,57,377705.25
1003029,CANASTOTA,NY,13032,6663 BUYEA ROAD,MADISON COUNTY,Waste,11608.3,55.3,11553
